cleaned_text,timestamp,days_elapsed,ticker,sentiment_score,confidence
"what the options market tells us about tesla - tesla  ( nasdaq:tsla )  deep-pocketed investors have adopted a bullish approach towards tesla tsla, and it's something market players shouldn't ignore. our tracking of public options records at benzinga unveiled this significant move today.",2025-03-24 17:45:42,2,TSLA,0.8999887466232792,0.999985933303833
"s&p 500 rallies on best day in 2 months as recession fears ease, tesla rockets, bitcoin hits $88,000: what's driving markets monday? - advanced micro devices  ( nasdaq:amd )  wall street rallies as trump's softened tariff stance and strong services data ease recession fears. s&p 500, nasdaq and russell 2000 notch best gains in months; tesla soars nearly 10%. pelosi's latest ai pick skyrocketed 169% in just one month.",2025-03-24 17:00:26,2,TSLA,0.89999895095808,0.9999986886978149
"tesla rebounds 10% for biggest gain since its post-election day pop, following 9-straight weeks of losses tesla shares on pace for their best day in 2025.",2025-03-24 16:57:36,2,TSLA,0.9,1.0
"ai needs power: invest in high-yield utility stocks to ride the electricity demand wave during brookfield renewable's ( nyse: bep ) ( nyse: bepc ) fourth-quarter 2024 earnings call, the company's ceo stated very clearly that, ""following several decades of modest electricity demand growth, we are experiencing a dramatic shift in demand driven by the ai revolution."" that's basically ...",2025-03-24 16:53:00,2,TSLA,0.8214121620434067,0.9029427170753479
"is rivian the smartest investment you can make today? many growth stocks have struggled so far this year. rivian ( nasdaq: rivn ) is no exception. shares are down roughly 16% year to date, although the stock's volatility has shifted this figure around quite a bit.the strange thing is that shares are dropping in value right as the company gears up ...",2025-03-24 16:44:00,2,TSLA,-0.949754681448722,0.9997274279594421
"what's going on with tesla stock monday? - tesla  ( nasdaq:tsla )  tesla shares are still down about 32% year-to-date, despite monday's strong move higher. feel unsure about the market's next move? copy trade alerts from matt maley-a wall street veteran who consistently finds profits in volatile markets. claim your 7-day free trial now.",2025-03-24 16:22:46,2,TSLA,-0.9356600412660441,0.9840807914733887
"tariffs, tesla, and short squeezes: a look ahead the market's initial anxiety over broad based tariffs gave way to optimism as the finalized measures proved less extensive. stock strategist andrew rocco breaks down the market's biggest news items.",2025-03-24 16:14:00,2,TSLA,0.0,0.8140438795089722
"this artificial intelligence  ( ai )  stock is a ""magnificent seven"" leader. but is it a buy? the market has recently soured on this $2 trillion technology leader, but investors could be missing the forest for the trees.",2025-03-24 16:05:00,2,TSLA,-0.9414320919306133,0.9904851317405701
"deploy cash and reduce hedges, powerful market mechanics and trump tariffs control the stock market to gain an edge, this is what you need to know today. this change is primarily triggered by a combination of powerful market mechanics and president trump's tariff shift. keep in mind that this change may need to be quickly reversed if president trump changes his mind.",2025-03-24 15:54:34,2,TSLA,0.2643154263496399,0.8810514211654663
"tesla jumps 10% on china fsd optimism, tariff easing hopes - tesla  ( nasdaq:tsla )  tesla surges over 10% in early trading as buyers step in after a sharp pullback. stock rallies on fsd rollout in china and trump backing off broad tariff threats. feel unsure about the market's next move? copy trade alerts from matt maley-a wall street veteran who consistently finds profits in ...",2025-03-24 15:28:44,2,TSLA,-0.8559057293547153,0.8960511088371277
"intuitive machines posts q4 results, joins tesla, anaptysbio, coherent and other big stocks moving higher on monday - anaptysbio  ( nasdaq:anab ) , azek co  ( nyse:azek )  u.s. stocks were higher, with the dow jones index gaining around 450 points on monday. shares of intuitive machines, inc. lunr rose sharply during monday's session following fourth-quarter results.",2025-03-24 14:10:18,2,TSLA,0.89994125312287,0.9999265670776367
"tech sector to see major impact from tariffs and tesla's delivery numbers, predicts top analyst: calls april 2 as the 'vortex day' - apple  ( nasdaq:aapl ) , amazon.com  ( nasdaq:amzn )  gene munster, managing partner at deepwater asset management, has expressed concern over the potential impact of new tariffs on the tech sector, particularly on ""mag seven"" stocks.",2025-03-24 13:37:30,2,TSLA,-0.9499967813485426,0.9999964237213135
"graniteshares' european leveraged etps hit regulatory roadblock new issuance has been suspended, potentially impacting underlying mechanism ...",2025-03-24 13:30:15,2,TSLA,-0.9498821965234328,0.9998691082000732
"bitcoin has been trading like a tech stock: standard chartered traders who swapped bitcoin for tesla in ""magnificent 7"" portfolios in 2017 would be up 5% now, argues analyst geoff kendrick.",2025-03-24 13:14:36,2,TSLA,0.0,0.9801689386367798
"tesla, inc.  ( tsla )  is attracting investor attention: here is what you should know tesla (tsla) has been one of the stocks most watched by zacks.com users lately. so, it is worth exploring what lies ahead for the stock.",2025-03-24 13:00:12,2,TSLA,0.0,0.9996634721755981
"tax revenue collected by the irs set to plummet, report says irs officials are expecting tax revenue to drop by more than 10% by april 15, the washington post reported.",2025-03-24 12:22:04,2,TSLA,-0.9499930262535592,0.9999922513961792
"bitcoin could replace tesla in 'magnificent 7' to boost returns, reduce volatility: standard chartered kendrick sees bitcoin's tech-stock correlation drawing more institutional capital as btc gains traction in equity portfolios. bitcoin could outperform amid nasdaq's rebalancing and improving macro conditions, with $90,000 now identified as a key price target. feel unsure about the market's next ...",2025-03-24 11:15:00,2,TSLA,-0.6636805160370028,0.6872995495796204
"why s&p 500 and nasdaq futures are rising today - azek co  ( nyse:azek ) , castellum  ( amex:ctm )  u.s. stock futures gained on monday, continuing the momentum from friday's rally. futures of major benchmark indices were in the green in premarket trading, pointing to rising bullish sentiments among investors.",2025-03-24 10:41:46,2,TSLA,0.9,1.0
rumble stock: a millionaire-maker in the making? this relatively young company is making a run on behemoth youtube's control of the video-sharing space.,2025-03-24 10:30:00,2,TSLA,0.0,0.9999923706054688
"china's byd launches ev to rival tesla's top seller at around half the price the qin l and xpeng's mona m03, which priced around us$16,500, arrive as the us company's mainland sales are dropping.",2025-03-24 09:00:08,2,TSLA,-0.16783191561698912,0.5594397187232971
"gordon johnson dismisses 'don't bet against elon musk' narrative, says tesla bears have 'won big' since 2022 - nio  ( nyse:nio ) , rivian automotive  ( nasdaq:rivn )  gordon johnson, an analyst at glj research, challenged the popular ""don't bet against elon musk"" investment thesis sunday, pointing out that tesla inc. tsla shares have underperformed the broader market significantly since 2022.",2025-03-24 07:46:21,2,TSLA,-0.9499311205796375,0.9999234676361084
"tesla's chinese rival nio warns of disappointing q1 results: deliveries, revenue set to miss estimates - nio  ( nyse:nio )  on friday, tesla inc's chinese rival nio inc. nio informed investors to expect underwhelming first-quarter results. what happened: the chinese electric vehicle manufacturer anticipates delivering up to 43,000 vehicles by march 31, with projected revenue of approximately 12.9 billion yuan ( $1.8 ...",2025-03-24 06:16:42,2,TSLA,-0.9499986052511922,0.9999984502792358
"tim walz says he was 'making a joke' after tesla stock jab becomes lightning rod for criticism: 'these people have no sense of humor' - tesla  ( nasdaq:tsla )  minnesota gov. tim walz has clarified his recent comments about tesla inc. tsla stock, calling his remarks a joke after facing sharp criticism from investors who pointed out minnesota's significant holdings in the company.",2025-03-24 01:46:06,3,TSLA,0.0,0.9971076846122742
"if i could buy only 1 ""magnificent seven"" stock over the next 10 years, this would be it  ( hint: it's not nvidia )  nvidia has been the top-performing stock among the ""magnificent seven"" over the last few years, but i see another megacap ai stock as the better long-term buy.",2025-03-23 22:20:00,3,TSLA,0.9,1.0
"where will dogecoin be in 1 year? with prices down 47% year to date, dogecoin's ( crypto: doge ) trump-inspired rally is quickly unraveling. while it is normal for volatile assets to give up some of their gains after a big move, the controversial meme coin is performing worse than many of its peers.",2025-03-23 19:17:00,3,TSLA,-0.9499954938876016,0.9999949932098389
"tesla stock has tanked so hard that it's no longer elon musk's biggest asset-'you should not have to live through that' - tesla  ( nasdaq:tsla )  for the first time in five years, tesla tsla is no longer elon musk's most valuable asset. after months of stock declines, his stake in spacex has officially overtaken tesla in his portfolio. tesla's stock has plummeted over 50% since december, causing the company to lose $800 billion in market ...",2025-03-23 16:14:17,3,TSLA,-0.9490377271862086,0.9989308714866638
"retail investors cashed out as tesla stock plunged 50%, blame it on elon musk - tesla  ( nasdaq:tsla )  investor unease intensifies as tesla's ceo's politics and personality spark sell-offs. former loyalists jump ship, blaming musk's antics and tesla's technical troubles for their exit. volatility can create massive trading opportunities-if you know how to capitalize on it.",2025-03-23 15:17:18,3,TSLA,-0.9499855160583699,0.9999839067459106
"tesla vs. nvidia: certain wall street analysts say buy 1 stock but are split on the other with the tech-heavy nasdaq composite down over 8% this year, investors are starting to look for opportunities. some of the most popular stocks like those in the ""magnificent seven"" haven't been on sale for more than two years, and perhaps their valuations are now more favorable.few stocks have ...",2025-03-23 11:30:00,3,TSLA,0.898760460247091,0.9984508752822876
"1 technology etf to buy hand over fist and 1 to avoid with the stock market stumbling in the past month or so, some investors have understandably been looking for the best places to put their money amid the uncertainty. trade war worries and concerns about an economic slowdown are also fueling investor anxiety.technology stocks haven't been immune ...",2025-03-23 08:55:00,3,TSLA,-0.9499653457853974,0.9999614953994751
"down 42%, should you buy tesla stock on the dip? tesla ( nasdaq: tsla ) stock looks like a falling knife as the valuation adjusts to more realistic levels following the hype-based increase following the election.*stock prices used were the afternoon prices of march 16, 2025. the video was published on march 18, 2025.continue reading ...",2025-03-22 22:18:59,4,TSLA,0.0,0.999357283115387
"tesla: buy, sell, or hold? shares of tesla ( nasdaq: tsla ) had a phenomenal run in the last several weeks of 2024, virtually doubling in about two months' time. this is largely due to the market's enthusiasm about the company's prospects under president donald trump.it hasn't been a smooth ride at all this year, though.",2025-03-22 14:05:00,4,TSLA,0.899999904632567,0.9999998807907104
"think it's too late to buy lucid group? here's the biggest reason why there's still time. typically, stocks expected to grow sales significantly in the year to come are priced at a premium. and to be sure, lucid group ( nasdaq: lcid ) shares aren't necessarily cheap at 7.3 times sales. but after a sharp correction, its shares are cheaper than they've been in years, while growth ...",2025-03-22 12:45:00,4,TSLA,0.8978458788440321,0.9973082542419434
"bulls and bears: tesla, nvidia, fedex - and the market digests the fed's rate decision bulls and bears: tesla, nvidia, fedex - and the market digests the fed's rate decision - apple  ( nasdaq:aapl )  benzinga examined the prospects for many investors' favorite stocks over the last week - here's a look at some of our top stories. markets ended the week mixed, with the s&p 500 and dow slipping while the nasdaq notched a slight gain, buoyed by strength in tech. tesla inc.",2025-03-22 12:01:18,4,TSLA,0.27137877345085143,0.9045959115028381
ex-waymo ceo shares why he still thinks tesla can't compete with waymo's robotaxis ex-waymo ceo shares why he still thinks tesla can't compete with ...,2025-03-22 11:04:01,4,TSLA,0.0,0.9979409575462341
"trump administration's promotion of elon musk's tesla draws criticism from experts: 'the commerce secretary is not jim cramer,' says former ethics counsel - tesla  ( nasdaq:tsla )  ethics experts are raising alarm over members of the donald trump administration openly promoting elon musk's tesla inc. tsla, even as the electric vehicle company faces public backlash and its stock continues to slide.",2025-03-22 08:08:04,4,TSLA,-0.9498636353458431,0.999848484992981
"ev stocks soared this week, but tesla lags competitors shares of ev stocks had a great week this week after luminar technologies ( nasdaq: lazr ) reported earnings and some competitors fought for market share. but tesla ( nasdaq: tsla ) stock was flat for the week, as investors continue to process a likely drop in sales in the first quarter of ...",2025-03-21 20:28:05,5,TSLA,-0.8794337284079397,0.9219316244125366
"why shares of tesla are beating the market today shares of the electric carmaker tesla ( nasdaq: tsla ) traded 4.3% higher today, as of 2:34 p.m. et, well ahead of major market indexes. tesla ceo elon musk reportedly told company employees in a meeting earlier today to ""hang on to their stock.""after a major rally following president donald ...",2025-03-21 18:44:01,5,TSLA,0.893951384634573,0.9924463629722595
"what's going on with tesla stock friday? - tesla  ( nasdaq:tsla )  musk aimed to reassure investors during a meeting in austin, texas on thursday, which was streamed live on x. musk reportedly asked staff and investors to hold on their stocks amid ongoing volatility. pelosi's latest ai pick skyrocketed 169% in just one month.",2025-03-21 17:02:56,5,TSLA,0.0,0.9079736471176147
"are us consumers starting to crack? pessimism, loan defaults, bargain-hunting rise - spdr select sector fund - consumer discretionary  ( arca:xly )  new data and commentary from ceos may reveal cracks in the u.s. consumer. many dollar general customers ""only have enough money for the basic essentials,"" says ceo todd vasos. feel unsure about the market's next move? copy trade alerts from matt maley-a wall street veteran who consistently finds ...",2025-03-21 15:35:36,5,TSLA,-0.8808798403324766,0.9235247373580933
"these were the 2 worst-performing stocks in the nasdaq-100 in february 2025 february 2025 wasn't the worst month experienced by the nasdaq-100, but it wasn't great either. it fell by a little less than 3%. however, two components of that index suffered particularly brutal declines. as earnings came in and worries mounted, these stocks lost a significant amount of their ...",2025-03-21 15:25:52,5,TSLA,-0.9499943137148925,0.9999936819076538
cathie wood goes bargain hunting: 3 stocks she just bought this aggressive growth investor is looking at the bright side when it's raining on wall street.,2025-03-21 15:25:00,5,TSLA,0.2999733567237854,0.9999111890792847
"fedex posts 2q miss, with continued cost inflation: here's what to watch next - fedex  ( nyse:fdx )  fedex reported 3q eps of $4.51, missing consensus of $4.56. the company reduced its fy25 adjusted eps guidance to $18.00-$18.60, with softer revenues and continued cost inflation. pelosi's latest ai pick skyrocketed 169% in just one month.",2025-03-21 15:15:44,5,TSLA,-0.9499998927116388,0.9999998807907104
"why rivian stock skidded to a 4% loss on thursday two developments on thursday combined to drive rivian automotive ( nasdaq: rivn ) to a notable stock market decline.the first piece of news was an analyst's downgrade, and the second was a relatively large-scale recall from a peer electric vehicle ( ev ) maker.",2025-03-21 15:11:58,5,TSLA,-0.9499964594833266,0.9999960660934448
"spacex dethrones tesla as elon musk's most valuable asset for the first time since 2019 - tesla  ( nasdaq:tsla )  elon musk's spacex has surpassed tesla inc. tsla to become his most valuable asset as tesla's stock continues to crash. what happened: tesla's stock value has seen a significant drop, following musk's deep involvement in president donald trump's department of government efficiency ( doge ) .",2025-03-21 14:09:03,5,TSLA,-0.9495761998894039,0.9995291233062744
"is lucid group stock a buy now? lucid group ( nasdaq: lcid ) is a premium electric vehicle ( ev ) manufacturer that has captured attention with its innovative automotive offerings. the company has made noteworthy advancements in ev technology, especially with the lucid air and the upcoming lucid gravity suv.lucid's long-term ...",2025-03-21 13:45:00,5,TSLA,0.9,1.0
"tesla may be tanking, but robyn denholm is winning-musk's hand-picked tesla chair has made an incredible $682 million since 2014 - tesla  ( nasdaq:tsla )  it seems that tesla tsla is in free fall. sales are down, stock value has nearly halved since december, and investors are getting restless. but while shareholders are watching their investments shrink, one key figure is cashing in big-robyn denholm, tesla's chair.",2025-03-21 13:43:12,5,TSLA,-0.7433566267273128,0.7732526063919067
